path,line,function,async,executable_body_lines,executed_body_lines,execution_evidence
networkly_web/crm/digest.py,396,_cycle_note._matches,False,2,2,All body lines exercised
networkly_web/crm/digest.py,407,_cycle_note._with_open_estimate,False,2,2,All body lines exercised
networkly_web/crm/digest.py,424,_cycle_note._years_for,False,1,1,All body lines exercised
networkly_web/crm/digest.py,441,_closing_this_week,False,7,7,All body lines exercised
networkly_web/crm/digest.py,474,_who_to_ping,False,18,18,All body lines exercised
networkly_web/crm/digest.py,543,_new_for_you,False,39,39,All body lines exercised
networkly_web/crm/digest.py,635,_new_for_you._candidates,False,1,1,All body lines exercised
networkly_web/crm/forms.py,105,ContactForm.__init__,False,5,5,All body lines exercised
networkly_web/crm/forms.py,116,ContactForm.clean_recruitment_related,False,1,1,All body lines exercised
networkly_web/crm/forms.py,124,ContactForm.clean_recruiting_contact,False,1,1,All body lines exercised
networkly_web/crm/forms.py,132,ContactForm.clean,False,4,4,All body lines exercised
networkly_web/crm/forms.py,140,ContactForm.save,False,7,6,Some body lines exercised
networkly_web/crm/forms.py,200,ChatDebriefForm.__init__,False,4,4,All body lines exercised
networkly_web/crm/forms.py,210,ChatDebriefForm.clean,False,4,4,All body lines exercised
networkly_web/crm/forms.py,251,CalendarEventForm.__init__,False,9,9,All body lines exercised
networkly_web/crm/forms.py,267,CalendarEventForm.clean,False,7,7,All body lines exercised
networkly_web/crm/forms.py,281,CalendarEventForm.save,False,6,5,Some body lines exercised
networkly_web/crm/health.py,41,discovered_but_untouched,False,1,1,All body lines exercised
networkly_web/crm/health.py,58,untouched_with_an_address,False,1,1,All body lines exercised
networkly_web/crm/health.py,79,health_report,False,12,12,All body lines exercised
networkly_web/crm/management/commands/backfill_contact_regions.py,41,Command.add_arguments,False,4,4,All body lines exercised
networkly_web/crm/management/commands/backfill_contact_regions.py,60,Command.handle,False,39,37,Some body lines exercised
networkly_web/crm/management/commands/backfill_contact_regions.py,134,Command._revert,False,18,15,Some body lines exercised
networkly_web/crm/management/commands/crm_health.py,22,Command.add_arguments,False,1,1,All body lines exercised
networkly_web/crm/management/commands/crm_health.py,25,Command.handle,False,19,16,Some body lines exercised
networkly_web/crm/management/commands/detect_campaigns.py,67,Command.add_arguments,False,4,4,All body lines exercised
networkly_web/crm/management/commands/detect_campaigns.py,83,Command.handle,False,17,14,Some body lines exercised
networkly_web/crm/management/commands/detect_campaigns.py,105,Command._report,False,11,11,All body lines exercised
networkly_web/crm/management/commands/detect_campaigns.py,131,Command._retire,False,8,5,Some body lines exercised
networkly_web/crm/management/commands/detect_campaigns.py,148,Command._print,False,2,2,All body lines exercised
networkly_web/crm/management/commands/detect_campaigns.py,152,Command._rows,False,3,3,All body lines exercised
networkly_web/crm/management/commands/enrich_contact_regions.py,65,Command.add_arguments,False,11,11,All body lines exercised
networkly_web/crm/management/commands/enrich_contact_regions.py,97,Command.handle,False,77,72,Some body lines exercised
networkly_web/crm/management/commands/enrich_contact_regions.py,241,Command._apply_plan,False,30,26,Some body lines exercised
networkly_web/crm/management/commands/enrich_contact_regions.py,308,Command._revert,False,18,15,Some body lines exercised
networkly_web/crm/management/commands/fix_school_firms.py,48,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/crm/management/commands/fix_school_firms.py,55,Command.handle,False,35,32,Some body lines exercised
networkly_web/crm/management/commands/purge_test_contacts.py,83,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/crm/management/commands/purge_test_contacts.py,93,Command.handle,False,31,31,All body lines exercised
networkly_web/crm/management/commands/replay_states.py,57,replay,False,24,21,Some body lines exercised
networkly_web/crm/management/commands/replay_states.py,99,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/crm/management/commands/replay_states.py,110,Command.handle,False,36,33,Some body lines exercised
networkly_web/crm/management/commands/scrub_manual_override_notes.py,88,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/crm/management/commands/scrub_manual_override_notes.py,98,Command.handle,False,28,23,Some body lines exercised
networkly_web/crm/management/commands/send_weekly_digest.py,85,_local_today,False,8,4,Some body lines exercised
networkly_web/crm/management/commands/send_weekly_digest.py,113,_send_today,False,1,1,All body lines exercised
networkly_web/crm/management/commands/send_weekly_digest.py,130,_subject,False,8,7,Some body lines exercised
networkly_web/crm/management/commands/send_weekly_digest.py,148,Command.add_arguments,False,3,3,All body lines exercised
networkly_web/crm/management/commands/send_weekly_digest.py,164,Command.handle,False,48,46,Some body lines exercised
networkly_web/crm/merge.py,76,_touch_counts,False,5,5,All body lines exercised
networkly_web/crm/merge.py,88,_answered_pairs,False,1,1,All body lines exercised
networkly_web/crm/merge.py,99,_blocking_keys,False,9,9,All body lines exercised
networkly_web/crm/merge.py,145,candidate_pairs,False,28,27,Some body lines exercised
networkly_web/crm/merge.py,205,_pick_primary,False,3,3,All body lines exercised
networkly_web/crm/merge.py,215,suggestion_for,False,4,4,All body lines exercised
networkly_web/crm/merge.py,226,_locked_pair,False,4,4,All body lines exercised
networkly_web/crm/merge.py,238,merge,False,28,28,All body lines exercised
networkly_web/crm/merge.py,303,reject,False,1,1,All body lines exercised
networkly_web/crm/merge.py,316,undo,False,29,29,All body lines exercised
networkly_web/crm/models.py,47,UserFirm.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,290,Contact.__str__,False,1,1,All body lines exercised
networkly_web/crm/models.py,293,Contact.firm_markets,False,3,3,All body lines exercised
networkly_web/crm/models.py,307,Contact.default_region_from_firm,False,2,0,Body not exercised
networkly_web/crm/models.py,317,Contact.resolve_region,False,14,14,All body lines exercised
networkly_web/crm/models.py,381,Contact.from_db,False,4,4,All body lines exercised
networkly_web/crm/models.py,397,Contact.save,False,12,12,All body lines exercised
networkly_web/crm/models.py,514,Touch.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,615,Campaign.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,619,Campaign.is_classified,False,1,1,All body lines exercised
networkly_web/crm/models.py,666,CampaignContact.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,752,ChatDebrief.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,775,Task.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,953,CalendarEvent.time_reported,False,1,1,All body lines exercised
networkly_web/crm/models.py,992,CalendarEvent.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,1067,ContactMerge.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,1122,PlayDismissal.__str__,False,1,0,Body not exercised
networkly_web/crm/models.py,1164,BenchDismissal.__str__,False,1,0,Body not exercised
networkly_web/crm/recruitment.py,145,_cached_role_function,False,2,2,All body lines exercised
networkly_web/crm/recruitment.py,167,_track_signal,False,12,12,All body lines exercised
networkly_web/crm/recruitment.py,242,_clip,False,2,2,All body lines exercised
networkly_web/crm/recruitment.py,247,classify_person,False,25,25,All body lines exercised
networkly_web/crm/recruitment.py,332,role_hint_disqualified,False,1,1,All body lines exercised
networkly_web/crm/recruitment.py,345,contact_verdict,False,3,3,All body lines exercised
networkly_web/crm/recruitment.py,379,hidden_contact_ids,False,19,19,All body lines exercised
networkly_web/crm/region_enrich.py,86,web_search_tool_type,False,2,2,All body lines exercised
networkly_web/crm/region_enrich.py,191,Placement.writable,False,1,1,All body lines exercised
networkly_web/crm/region_enrich.py,205,Placement.stated,False,1,1,All body lines exercised
networkly_web/crm/region_enrich.py,215,_domain,False,1,0,Body not exercised
networkly_web/crm/region_enrich.py,220,_prompt,False,5,5,All body lines exercised
networkly_web/crm/region_enrich.py,230,_record_from_response,False,4,4,All body lines exercised
networkly_web/crm/region_enrich.py,237,_searches,False,3,3,All body lines exercised
networkly_web/crm/region_enrich.py,243,enrich,False,31,24,Some body lines exercised
networkly_web/crm/region_inference.py,78,_from_subjects,False,5,5,All body lines exercised
networkly_web/crm/region_inference.py,86,_from_email,False,11,11,All body lines exercised
networkly_web/crm/region_inference.py,100,_from_role_or_firm,False,6,6,All body lines exercised
networkly_web/crm/region_inference.py,109,_from_source,False,5,5,All body lines exercised
networkly_web/crm/region_inference.py,117,_from_firm_regions,False,12,12,All body lines exercised
networkly_web/crm/region_inference.py,134,infer_region,False,4,4,All body lines exercised
networkly_web/crm/region_inference.py,159,infer_for_contact,False,1,1,All body lines exercised
networkly_web/crm/regions.py,32,declared_market,False,2,2,All body lines exercised
networkly_web/crm/regions.py,55,Unplaced.message,False,7,6,Some body lines exercised
networkly_web/crm/regions.py,69,_join,False,3,2,Some body lines exercised
networkly_web/crm/regions.py,75,unplace_declared_regions,False,4,4,All body lines exercised
networkly_web/crm/relevance.py,122,tiered_firm_tiers,False,1,1,All body lines exercised
networkly_web/crm/relevance.py,133,contact_relevance,False,11,11,All body lines exercised
networkly_web/crm/relevance.py,187,relevance_weight,False,5,5,All body lines exercised
networkly_web/crm/relevance.py,291,is_recruiting_role,False,7,7,All body lines exercised
networkly_web/crm/relevance.py,306,is_recruiting_contact,False,4,4,All body lines exercised
networkly_web/crm/relevance.py,356,apply_only,False,8,8,All body lines exercised
networkly_web/crm/relevance.py,413,seniority,False,7,7,All body lines exercised
networkly_web/crm/relevance.py,461,firm_openings,False,23,22,Some body lines exercised
networkly_web/crm/relevance.py,565,_relevant_to_student,False,10,9,Some body lines exercised
networkly_web/crm/relevance.py,671,specific_tie,False,12,12,All body lines exercised
networkly_web/crm/relevance.py,701,affinity,False,5,5,All body lines exercised
networkly_web/crm/relevance.py,761,expected_value,False,18,18,All body lines exercised
networkly_web/crm/relevance.py,820,senior_cold_factor,False,12,12,All body lines exercised
networkly_web/crm/relevance.py,918,season_mode,False,18,7,Some body lines exercised
networkly_web/crm/relevance.py,958,season_factor,False,3,3,All body lines exercised
networkly_web/crm/relevance.py,1071,_on_date,False,1,1,All body lines exercised
networkly_web/crm/relevance.py,1089,_role_clause,False,4,4,All body lines exercised
networkly_web/crm/relevance.py,1109,_opening_clause,False,10,9,Some body lines exercised
networkly_web/crm/relevance.py,1122,why_this_person,False,8,8,All body lines exercised
networkly_web/crm/relevance.py,1142,keep_warm_reason,False,7,7,All body lines exercised
networkly_web/crm/relevance.py,1236,_no_reply,False,3,3,All body lines exercised
networkly_web/crm/relevance.py,1257,card_reason,False,39,34,Some body lines exercised
networkly_web/crm/services.py,61,atomic_pipeline,False,5,5,All body lines exercised
networkly_web/crm/services.py,80,_SharedPipelineConnection.__init__,False,1,1,All body lines exercised
networkly_web/crm/services.py,83,_SharedPipelineConnection.cursor,False,4,4,All body lines exercised
networkly_web/crm/services.py,89,_SharedPipelineConnection.commit,False,0,0,Body entry indeterminate (stub body)
networkly_web/crm/services.py,93,_SharedPipelineConnection.rollback,False,0,0,Body entry indeterminate (stub body)
networkly_web/crm/services.py,97,_SharedPipelineConnection.close_cursors,False,2,2,All body lines exercised
networkly_web/crm/services.py,103,_pipeline_connection,False,12,12,All body lines exercised
networkly_web/crm/services.py,128,log_touch,False,2,2,All body lines exercised
networkly_web/crm/services.py,168,set_contact_state,False,2,2,All body lines exercised
networkly_web/crm/sourcing.py,204,_firm_field,False,3,3,All body lines exercised
networkly_web/crm/sourcing.py,212,_known_tracks,False,5,5,All body lines exercised
networkly_web/crm/sourcing.py,224,_tracks_of,False,7,7,All body lines exercised
networkly_web/crm/sourcing.py,256,panel_note,False,3,3,All body lines exercised
networkly_web/crm/sourcing.py,266,_round_robin,False,8,8,All body lines exercised
networkly_web/crm/sourcing.py,287,linkedin_search_url,False,2,2,All body lines exercised
networkly_web/crm/sourcing.py,299,_row,False,2,2,All body lines exercised
networkly_web/crm/sourcing.py,313,suggestions_for,False,22,22,All body lines exercised
networkly_web/crm/today.py,178,_cadence_params,False,14,14,All body lines exercised
networkly_web/crm/today.py,236,_action_history,False,15,15,All body lines exercised
networkly_web/crm/today.py,271,_build_actions,False,73,73,All body lines exercised
networkly_web/crm/today.py,756,_opening_keep_warms,False,21,20,Some body lines exercised
networkly_web/crm/today.py,918,_opening_signature,False,2,2,All body lines exercised
networkly_web/crm/today.py,929,_opening_bench,False,38,35,Some body lines exercised
networkly_web/crm/today.py,1163,_pace_firm_key,False,8,8,All body lines exercised
networkly_web/crm/today.py,1239,_mark_undeliverable,False,25,24,Some body lines exercised
networkly_web/crm/today.py,1335,_pace_by_firm,False,33,33,All body lines exercised
networkly_web/crm/today.py,1443,_gate_and_rank,False,55,50,Some body lines exercised
networkly_web/crm/today.py,1779,rendered_proposals_qs,False,3,3,All body lines exercised
networkly_web/crm/today.py,1928,_lane_label,False,3,3,All body lines exercised
networkly_web/crm/today.py,1938,_today_class,False,1,1,All body lines exercised
networkly_web/crm/today.py,1942,_is_critical,False,1,1,All body lines exercised
networkly_web/crm/today.py,1976,_lane_of,False,3,3,All body lines exercised
networkly_web/crm/today.py,1992,_stale_critical,False,7,7,All body lines exercised
networkly_web/crm/today.py,2031,_stale_critical_reason,False,5,4,Some body lines exercised
networkly_web/crm/today.py,2052,_today_sort_key,False,1,1,All body lines exercised
networkly_web/crm/today.py,2122,_workdays_left,False,1,1,All body lines exercised
networkly_web/crm/today.py,2172,outreach_blackout,False,6,6,All body lines exercised
networkly_web/crm/today.py,2188,_blackout_resumes,False,7,7,All body lines exercised
networkly_web/crm/today.py,2206,_blackout_action,False,9,9,All body lines exercised
networkly_web/crm/today.py,2228,_daily_cap,False,2,2,All body lines exercised
networkly_web/crm/today.py,2241,_pace,False,4,4,All body lines exercised
networkly_web/crm/today.py,2324,_recent_activity,False,4,4,All body lines exercised
networkly_web/crm/today.py,2339,_recent_activity._rail_ago,False,2,2,All body lines exercised
networkly_web/crm/today.py,2390,_situation_cards,False,7,7,All body lines exercised
networkly_web/crm/today.py,2415,_schedule,False,34,34,All body lines exercised
networkly_web/crm/today.py,2608,_local_clock,False,4,4,All body lines exercised
networkly_web/crm/today.py,2625,_send_windows,False,9,9,All body lines exercised
networkly_web/crm/today.py,2656,_daybar,False,12,12,All body lines exercised
networkly_web/crm/today.py,2700,_next_deadlines,False,9,9,All body lines exercised
networkly_web/crm/today.py,2819,_chat_prep,False,19,19,All body lines exercised
networkly_web/crm/today.py,2934,_starter_seeds,False,13,13,All body lines exercised
networkly_web/crm/today.py,3076,_getting_started_checklist,False,4,4,All body lines exercised
networkly_web/crm/today.py,3172,_unplaced_arrival_count,False,6,6,All body lines exercised
networkly_web/crm/today.py,3221,_next_wave,False,35,34,Some body lines exercised
networkly_web/crm/today.py,3300,_quiet_line,False,7,7,All body lines exercised
networkly_web/crm/today.py,3354,_relevant,False,10,7,Some body lines exercised
networkly_web/crm/today.py,3388,_gap_role,False,5,5,All body lines exercised
networkly_web/crm/today.py,3411,_gaps,False,34,29,Some body lines exercised
networkly_web/crm/today.py,3533,plan_split,False,39,38,Some body lines exercised
networkly_web/crm/today.py,3728,today_plan,False,5,5,All body lines exercised
networkly_web/crm/today.py,3746,_cockpit_context,False,75,75,All body lines exercised
networkly_web/crm/today.py,4204,queue_silenced_contact_ids,False,2,2,All body lines exercised
networkly_web/crm/today.py,4242,week,False,8,8,All body lines exercised
networkly_web/crm/today.py,4328,today_park_all,False,7,0,Body not exercised
networkly_web/crm/today.py,4359,_posted_datetime,False,12,9,Some body lines exercised
networkly_web/crm/today.py,4386,_reschedule_chat,False,10,10,All body lines exercised
networkly_web/crm/today.py,4448,today_act,False,24,23,Some body lines exercised
networkly_web/crm/today.py,4511,play_dismiss,False,12,12,All body lines exercised
networkly_web/crm/today.py,4552,today_bench_act,False,14,14,All body lines exercised
networkly_web/crm/today.py,4602,_prose_dates,False,5,5,All body lines exercised
networkly_web/crm/today.py,4617,_prose_dates._fmt,False,7,7,All body lines exercised
networkly_web/crm/today.py,4635,_age_in_days,False,5,5,All body lines exercised
networkly_web/crm/today.py,4659,_sentenceize,False,9,9,All body lines exercised
networkly_web/crm/today.py,4676,_dashboard_context,False,16,16,All body lines exercised
networkly_web/crm/utils.py,25,_calendar_days_ago,False,3,3,All body lines exercised
networkly_web/crm/utils.py,54,local_date,False,1,1,All body lines exercised
networkly_web/crm/utils.py,89,_confidence_label,False,6,6,All body lines exercised
networkly_web/crm/utils.py,217,_mailto,False,8,7,Some body lines exercised
networkly_web/crm/utils.py,265,_warmth_pct,False,2,2,All body lines exercised
networkly_web/crm/utils.py,270,_touch_dicts,False,1,1,All body lines exercised
networkly_web/crm/utils.py,313,_clock,False,2,2,All body lines exercised
networkly_web/crm/utils.py,320,_sentence_case,False,2,2,All body lines exercised
networkly_web/crm/utils.py,404,firm_date_market,False,4,4,All body lines exercised
networkly_web/crm/utils.py,453,firm_date_confidence,False,4,4,All body lines exercised
networkly_web/crm/utils.py,474,confirmed_firm_dates,False,2,2,All body lines exercised
networkly_web/crm/views.py,103,debrief,False,20,20,All body lines exercised
networkly_web/crm/views.py,175,daily_brief,False,8,8,All body lines exercised
networkly_web/crm/views.py,235,debrief_dismiss,False,3,3,All body lines exercised
networkly_web/crm/views.py,247,debrief_promote,False,6,6,All body lines exercised
networkly_web/crm/views.py,261,_dismiss_undo_offer,False,1,1,All body lines exercised
networkly_web/crm/views.py,288,proposal_act,False,14,13,Some body lines exercised
networkly_web/crm/views.py,342,mail_fact_act,False,11,11,All body lines exercised
networkly_web/crm/views.py,368,proposals_bulk,False,14,13,Some body lines exercised
networkly_web/crm/views.py,407,proposals_undo,False,14,14,All body lines exercised
networkly_web/crm/views.py,449,proposal_restore,False,12,8,Some body lines exercised
networkly_web/crm/views.py,491,contact_merge_act,False,20,17,Some body lines exercised
networkly_web/crm/views.py,540,contact_merge_undo,False,7,7,All body lines exercised
networkly_web/crm/views.py,563,autopilot_apply,False,6,6,All body lines exercised
networkly_web/crm/views.py,599,autopilot_start,False,12,9,Some body lines exercised
networkly_web/crm/views.py,644,autopilot_state,False,1,1,All body lines exercised
networkly_web/crm/views.py,659,autopilot_log,False,3,3,All body lines exercised
networkly_web/crm/views.py,684,autopilot_undo,False,10,9,Some body lines exercised
networkly_web/crm/views.py,716,app_event_act,False,11,11,All body lines exercised
networkly_web/crm/views.py,768,_warmth_labels,False,3,3,All body lines exercised
networkly_web/crm/views.py,821,_pick_lever,False,3,3,All body lines exercised
networkly_web/crm/views.py,834,contact_region,False,1,1,All body lines exercised
networkly_web/crm/views.py,853,_group_unplaced,False,14,14,All body lines exercised
networkly_web/crm/views.py,905,_in_scope,False,8,8,All body lines exercised
networkly_web/crm/views.py,980,_stale_window_days,False,8,8,All body lines exercised
networkly_web/crm/views.py,1051,_since_label,False,5,5,All body lines exercised
networkly_web/crm/views.py,1067,_contact_card,False,7,7,All body lines exercised
networkly_web/crm/views.py,1139,contact_list,False,70,69,Some body lines exercised
networkly_web/crm/views.py,1231,contact_list._scoped,False,7,6,Some body lines exercised
networkly_web/crm/views.py,1454,contact_list.firm_card,False,16,16,All body lines exercised
networkly_web/crm/views.py,1723,set_firm_tier,False,11,8,Some body lines exercised
networkly_web/crm/views.py,1755,remove_target_firm,False,9,9,All body lines exercised
networkly_web/crm/views.py,1784,sourcing_event,False,12,12,All body lines exercised
networkly_web/crm/views.py,1831,contact_new,False,17,16,Some body lines exercised
networkly_web/crm/views.py,1861,contact_edit,False,9,4,Some body lines exercised
networkly_web/crm/views.py,1891,_set_archived,False,6,6,All body lines exercised
networkly_web/crm/views.py,1997,_park_undo_offer,False,1,1,All body lines exercised
networkly_web/crm/views.py,2015,today_park_all,False,10,10,All body lines exercised
networkly_web/crm/views.py,2058,contacts_park_undo,False,17,16,Some body lines exercised
networkly_web/crm/views.py,2111,contacts_bulk,False,32,32,All body lines exercised
networkly_web/crm/views.py,2221,contact_archive,False,4,4,All body lines exercised
networkly_web/crm/views.py,2237,contact_unarchive,False,6,6,All body lines exercised
networkly_web/crm/views.py,2275,contact_archived,False,8,6,Some body lines exercised
networkly_web/crm/views.py,2321,contact_campaign_hidden,False,10,10,All body lines exercised
networkly_web/crm/views.py,2378,contact_campaign_keep,False,7,7,All body lines exercised
networkly_web/crm/views.py,2406,contact_unrelated,False,11,11,All body lines exercised
networkly_web/crm/views.py,2459,contact_unrelated_keep,False,7,7,All body lines exercised
networkly_web/crm/views.py,2500,park_ts,False,6,6,All body lines exercised
networkly_web/crm/views.py,2525,_parked_cohorts,False,34,32,Some body lines exercised
networkly_web/crm/views.py,2607,contact_parked,False,2,2,All body lines exercised
networkly_web/crm/views.py,2628,contact_parked_unpark,False,16,14,Some body lines exercised
networkly_web/crm/views.py,2682,contact_detail,False,4,4,All body lines exercised
networkly_web/crm/views.py,2700,log_touch,False,22,22,All body lines exercised
networkly_web/crm/views.py,2813,_override_label,False,8,7,Some body lines exercised
networkly_web/crm/views.py,2840,_display_note,False,2,2,All body lines exercised
networkly_web/crm/views.py,2853,_status_line,False,4,4,All body lines exercised
networkly_web/crm/views.py,2883,_park_note,False,3,3,All body lines exercised
networkly_web/crm/views.py,2889,_dead_address_fact,False,4,4,All body lines exercised
networkly_web/crm/views.py,2904,_contact_live_context,False,35,35,All body lines exercised
networkly_web/crm/views.py,3198,contact_opener,False,8,8,All body lines exercised
networkly_web/crm/views.py,3220,contact_role,False,8,8,All body lines exercised
networkly_web/crm/views.py,3254,contact_ai_brief,False,29,26,Some body lines exercised
networkly_web/crm/views.py,3319,contact_ai_summary,False,5,5,All body lines exercised
networkly_web/crm/views.py,3352,classify_campaign,False,19,14,Some body lines exercised
networkly_web/directory/ai_extract.py,86,AIExtractError.__init__,False,2,2,All body lines exercised
networkly_web/directory/ai_extract.py,98,is_configured,False,1,1,All body lines exercised
networkly_web/directory/ai_extract.py,102,_post_json,False,18,16,Some body lines exercised
networkly_web/directory/ai_extract.py,149,_extract_response_text,False,5,4,Some body lines exercised
networkly_web/directory/ai_extract.py,157,_parsed_object,False,6,6,All body lines exercised
networkly_web/directory/ai_extract.py,191,_iso_day,False,9,9,All body lines exercised
networkly_web/directory/ai_extract.py,267,_grounded,False,7,7,All body lines exercised
networkly_web/directory/ai_extract.py,282,_grounded.norm,False,3,3,All body lines exercised
networkly_web/directory/ai_extract.py,293,extract_deadline_ai,False,16,16,All body lines exercised
networkly_web/directory/ai_extract.py,397,extract_sponsorship_ai,False,16,16,All body lines exercised
networkly_web/directory/ai_extract.py,499,extract_application_event_ai,False,19,19,All body lines exercised
networkly_web/directory/ai_extract.py,602,extract_mail_fact_ai,False,19,19,All body lines exercised
networkly_web/directory/ai_extract.py,649,complete_text,False,11,11,All body lines exercised
networkly_web/directory/applications.py,68,tokens,False,1,1,All body lines exercised
networkly_web/directory/applications.py,76,title_score,False,4,4,All body lines exercised
networkly_web/directory/applications.py,102,Match.matched,False,1,1,All body lines exercised
networkly_web/directory/applications.py,106,boilerplate,False,9,9,All body lines exercised
networkly_web/directory/applications.py,130,match_application,False,18,16,Some body lines exercised
networkly_web/directory/applications.py,157,match_application.score,False,4,4,All body lines exercised
networkly_web/directory/applications.py,197,may_advance,False,4,3,Some body lines exercised
networkly_web/directory/boards.py,1024,_shorten,False,10,10,All body lines exercised
networkly_web/directory/boards.py,1047,board_key,False,11,11,All body lines exercised
networkly_web/directory/boards.py,1122,select_boards,False,8,8,All body lines exercised
networkly_web/directory/classify.py,63,_rx,False,1,1,All body lines exercised
networkly_web/directory/classify.py,154,selectable_tracks,False,1,1,All body lines exercised
networkly_web/directory/classify.py,549,normalize_region,False,25,25,All body lines exercised
networkly_web/directory/classify.py,637,region_from_prose,False,8,8,All body lines exercised
networkly_web/directory/classify.py,660,_stated_locations,False,24,24,All body lines exercised
networkly_web/directory/classify.py,711,workday_bullet_locations,False,4,4,All body lines exercised
networkly_web/directory/classify.py,719,location_from_bullets,False,4,4,All body lines exercised
networkly_web/directory/classify.py,731,region_from_fields,False,2,2,All body lines exercised
networkly_web/directory/classify.py,765,_is_location_segment,False,4,4,All body lines exercised
networkly_web/directory/classify.py,772,clean_title,False,11,6,Some body lines exercised
networkly_web/directory/classify.py,789,region_from_title_segments,False,7,7,All body lines exercised
networkly_web/directory/classify.py,1250,classify_role,False,20,20,All body lines exercised
networkly_web/directory/classify.py,1346,extract_cohort,False,2,2,All body lines exercised
networkly_web/directory/classify.py,1356,cohort_from_provider_title,False,2,2,All body lines exercised
networkly_web/directory/classify.py,1371,extract_class_year,False,2,2,All body lines exercised
networkly_web/directory/classify.py,1458,derive_class_year,False,15,15,All body lines exercised
networkly_web/directory/classify.py,1506,bucket_from_contract,False,8,8,All body lines exercised
networkly_web/directory/classify.py,1573,bucket_from_event_filing,False,8,8,All body lines exercised
networkly_web/directory/classify.py,1594,board_is_campus,False,4,4,All body lines exercised
networkly_web/directory/classify.py,1609,campus_hint_pairs,False,4,4,All body lines exercised
networkly_web/directory/classify.py,1751,_future_phrase_is_statement,False,4,4,All body lines exercised
networkly_web/directory/classify.py,1761,extract_sponsorship,False,13,13,All body lines exercised
networkly_web/directory/classify.py,1832,extract_deadline_from_text,False,28,28,All body lines exercised
networkly_web/directory/classify.py,1895,posting_text,False,4,4,All body lines exercised
networkly_web/directory/classify.py,1904,posting_text.walk,False,12,12,All body lines exercised
networkly_web/directory/cycle_trust.py,101,_is_fetch_run,False,1,1,All body lines exercised
networkly_web/directory/cycle_trust.py,112,_board_failed,False,7,6,Some body lines exercised
networkly_web/directory/cycle_trust.py,122,_match_run,False,4,3,Some body lines exercised
networkly_web/directory/cycle_trust.py,141,classify_closes,False,31,28,Some body lines exercised
networkly_web/directory/deadlines.py,55,is_posting_closed,False,1,1,All body lines exercised
networkly_web/directory/deadlines.py,74,closing_soon_window,False,2,2,All body lines exercised
networkly_web/directory/deadlines.py,84,is_closing_soon,False,4,4,All body lines exercised
networkly_web/directory/deadlines.py,97,closing_soon_filter,False,2,2,All body lines exercised
networkly_web/directory/dupes.py,89,_workday_has_req,False,2,2,All body lines exercised
networkly_web/directory/dupes.py,105,provider_identity,False,13,13,All body lines exercised
networkly_web/directory/dupes.py,132,collapse_by_identity,False,9,9,All body lines exercised
networkly_web/directory/dupes.py,168,identity_fragment,False,8,7,Some body lines exercised
networkly_web/directory/dupes.py,225,normalize_label,False,4,4,All body lines exercised
networkly_web/directory/dupes.py,278,_title_bag,False,1,1,All body lines exercised
networkly_web/directory/dupes.py,283,duplicate_key,False,1,1,All body lines exercised
networkly_web/directory/dupes.py,331,_location_cluster_key,False,5,5,All body lines exercised
networkly_web/directory/dupes.py,344,_survivor_rank,False,2,2,All body lines exercised
networkly_web/directory/dupes.py,387,_stated_grad_claim,False,8,8,All body lines exercised
networkly_web/directory/dupes.py,399,_competing_claims,False,6,6,All body lines exercised
networkly_web/directory/dupes.py,429,_cluster_by_location,False,9,9,All body lines exercised
networkly_web/directory/dupes.py,454,fold_duplicates,False,23,23,All body lines exercised
networkly_web/directory/dupes.py,538,fold_families,False,22,22,All body lines exercised
networkly_web/directory/estimates.py,84,observations_for,False,4,4,All body lines exercised
networkly_web/directory/estimates.py,103,_window,False,5,3,Some body lines exercised
networkly_web/directory/estimates.py,115,_has_opens,False,1,1,All body lines exercised
networkly_web/directory/estimates.py,119,_has_closes,False,1,1,All body lines exercised
networkly_web/directory/estimates.py,123,superseded_by,False,10,10,All body lines exercised
networkly_web/directory/estimates.py,155,contradicted_by,False,15,15,All body lines exercised
networkly_web/directory/estimates.py,215,annotate,False,18,18,All body lines exercised
networkly_web/directory/estimates.py,249,contradiction_report,False,9,9,All body lines exercised
networkly_web/directory/facts.py,46,_boundary_before,False,2,2,All body lines exercised
networkly_web/directory/facts.py,51,_boundary_after,False,2,2,All body lines exercised
networkly_web/directory/facts.py,56,_sentence,False,14,14,All body lines exercised
networkly_web/directory/facts.py,105,_strip_chrome,False,10,10,All body lines exercised
networkly_web/directory/facts.py,120,_clean,False,1,1,All body lines exercised
networkly_web/directory/facts.py,194,_gpa_is_hedged,False,7,7,All body lines exercised
networkly_web/directory/facts.py,204,_dual_scale_value,False,12,9,Some body lines exercised
